organization,top 3 repo,languages,ros_repos,name_parts,total_repos,mean_repo_stars,stars_count,active_repos,mean_half_year_commits,last_commit_days_ago_mean,is_active,num_topics,tag_density,topics_total,parsed_languages,num_languages,description,description_length,has_description,days_since_last_commit,avg_commits_per_month,recent_commit_score,activity_score,description_density,topics_per_language,cluster,company_type
groove-x,"['mqtt_bridge', 'cgroup-exporter', 'gxredis', 'step-push-package', 'go-bin-deb']","['Shell', 'GLSL', 'Cuda', 'MATLAB', 'Python', 'Makefile', 'Objective-C++', 'C++', 'Starlark', 'TeX', 'C', 'CMake', 'HTML', 'PHP', 'Dockerfile', 'Go', 'Java']",[],"['usb', 'cam', 'cpp', 'redis', 'mqtt', 'bridge', 'mqtt_bridge', 'release', 'gxredis', 'step', 'push', 'package', 'step', 'use', 'packagecloud', 'step', 'catkin', 'make', 'step', 'deploy', 'go', 'appengine', 'step', 'bloom', 'generate', 'step', 'cmake', 'cpack', 'step', 'python', 'stdeb', 'gx', 'sound', 'gx_sound', 'release', 'go', 'bin', 'deb', 'step', 'ac6', 'build', 'rdb', 'datastore', 'emulator', 'docker', 'grpc', 'docker', 'library', 'cgroup', 'exporter', 'etcdenv', 'maplab', 'rovio', 'vision', 'opencv', 'protobuf', 'catkin', 'gonetworkmanager', 'opencv', 'contrib', 'subcommands', 'zeroconf', 'i', 'Code', 'grpc', 'go']",30.0,6.433333333333334,193.0,0.0,0.0,2303.9333333333334,False,0.3333333333333333,0.3333333333333333,10.0,"{'Shell', 'Dockerfile', 'CMake', 'Go', 'PHP', 'C++', '%', 'C', 'Python'}",9.0,GROOVE X Development Team,25,1,446.0,0.0,0.0022371364653243,0.0,2.5,1.0,2,niche_tech
gurumnet,"['rmw-examples', 'rmw_gurumdds', 'ci', 'ros2', 'jemalloc']","['Shell', 'M4', 'Python', 'Makefile', 'C++', 'C', 'CMake', 'EmberScript', 'Perl', 'HTML', 'Ruby', 'Dockerfile']","['ros2', 'ros2_documentation']","['rmw', 'examples', 'ci', 'ros2', 'jemalloc', 'ApexAI', 'perf', 'test', 'analysis', 'tool', 'rmw', 'gurumdds', 'ros2', 'documentation']",7.0,0.2857142857142857,2.0,2.0,11.714285714285714,918.7142857142856,False,0.0,0.0,0.0,"{'C++', '%', 'Python', 'C'}",4.0,,0,0,117.0,1.9523809523809523,0.0084745762711864,0.016545601291364,0.0,0.0,0,archived
1x-technologies,"['1xgpt', 'halodi-unity-package-registry-manager', 'halodi-unity-package-creator', 'halodi-recruitment-challenges', 'halodi-robot-models']","['PowerShell', 'Yacc', 'Kotlin', 'Makefile', 'C++', 'Lua', 'CMake', 'HTML', 'Awk', 'XS', 'Java', 'QMake', 'TeX', 'Perl', 'XSLT', 'GLSL', 'Batchfile', 'sed', 'Shell', 'M4', 'Python', 'Perl 6', 'Objective-C', 'Roff', 'GDB', 'Assembly', 'G-code', 'Gherkin', 'C', 'C#', 'Clojure', 'UnrealScript', 'Lex']","['ros2-websocket-bridge', 'eve-ros2-examples', 'halodi-ros2-zed-camera-streaming', 'cartographer_ros']","['halodi', 'rt', 'linux', 'kernel', 'SOEM', 'halodi', 'robot', 'models', 'halodi', 'messages', 'halodi', 'unity', 'package', 'creator', 'ros2', 'websocket', 'bridge', 'halodi', 'controller', 'simulation', 'api', 'eve', 'ros2', 'examples', 'halodi', 'unity', 'package', 'registry', 'manager', 'dvo', 'slam', 'ar', 'tools', 'halodi', 'csharp', 'pub', 'sub', 'generator', 'jamod', 'halodi', 'recruitment', 'challenges', 'halodi', 'ros2', 'zed', 'camera', 'streaming', 'teb', 'local', 'planner', 'Efficient', 'Pose', 'cartographer', 'ros', 'Bezier', 'MeasureXForm', 'Solidworks', 'Macro', '1xgpt', 'ihmc', 'robot', 'data', 'logger', 'pinocchio']",23.0,24.782608695652176,570.0,2.0,1.8695652173913044,1244.0869565217392,False,0.0,0.0,0.0,"{'Java', 'C++', '%', 'C#', 'C', 'Python', 'G-code'}",7.0,,0,0,185.0,0.3115942028985507,0.0053763440860215,0.0016752376499922,0.0,0.0,0,archived
hans-robot,"['elfin_robot', 'elfin_robot_ros2', 'elfin_model', 'elfin_s_robot', 'elfin_p_robot']","['Shell', 'Python', 'C++', 'C', 'CMake']",['elfin_robot_ros2'],"['elfin', 'robot', 'elfin', 'p', 'robot', 'elfin', 'f', 'robot', 'dual', 'elfin', 'robot', 'elfin', 'robot', 'ros2', 'elfin', 'model', 'elfin', 's', 'robot']",7.0,18.571428571428573,130.0,1.0,0.1428571428571428,747.5714285714286,False,0.7142857142857143,0.7142857142857143,5.0,"{'C++', '%', 'CMake', 'C'}",4.0,,0,0,121.0,0.0238095238095238,0.0081967213114754,0.0001951600312256,0.0,1.0,0,archived
hatchbed,"['log_view', 'bag-database', 'opensw', 'asyncapi_gencpp', 'opensw_ros']","['JavaScript', 'Makefile', 'C++', 'CMake', 'HTML', 'Jinja', 'Ruby', 'Awk', 'Rust', 'CSS', 'Java', 'Vue', 'Perl', 'EmberScript', 'GLSL', 'Shell', 'Cuda', 'MATLAB', 'Python', 'Objective-C', 'Roff', 'Assembly', 'Dockerfile', 'V', 'TypeScript', 'C', 'Batchfile']","['hatchbed_ros_util', 'ethz_piksi_ros', 'opensw_ros', 'ros_industrial_cmake_boilerplate']","['realsense', 'mapviz', 'DJIPSDK', 'Video', 'Stream', 'Check', 'Tool', 'log', 'view', 'log_view', 'release', 'ros3djs', 'vue', 'ros3djs', 'hatchbed', 'ros', 'util', 'image', 'pipeline', 'roslog', 'echo', 'rosdistro', 'bag', 'database', 'rocker', 'rosparam', 'handler', 'sick', 'scan2', 'sick', 'scan', 'xd', 'axis', 'camera', 'camera', 'info', 'manager', 'py', 'ethz', 'piksi', 'ros', 'bag', 'reader', 'java', 'asyncapi', 'gencpp', 'opensw', 'opensw', 'ros', 'hatchbed', 'common', 'vue', 'rolling', 'number', 'input', 'slam', 'toolbox', 'm', 'explore', 'openvpn', 'client', 'ros', 'industrial', 'cmake', 'boilerplate', 'vue3', 'openlayers']",36.0,2.138888888888889,77.0,5.0,0.6111111111111112,1173.5,False,0.4444444444444444,0.4444444444444444,16.0,"{'Vue', 'JavaScript', 'Shell', 'CMake', 'Java', 'C++', '%', 'C', 'Rust', 'Python'}",10.0,,0,0,123.0,0.1018518518518518,0.0080645161290322,0.000821385902031,0.0,1.4545454545454546,0,archived
havelsan,"['atlas', 'VideoDistributionFramework', 'jitsi-hvl-muc-plugin', 'Hvl-Lightdm-Greeter', '.github']","['JavaScript', 'PowerShell', 'Shell', 'Batchfile', 'Python', 'C++', 'TypeScript', 'Lua', 'CMake', 'C', 'C#', 'HTML', 'Less', 'Dockerfile', 'CSS', 'SCSS', 'Java']",[],"['jitsi', 'hvl', 'muc', 'plugin', 'Hvl', 'Lightdm', 'Greeter', '.github', 'havelsan.github.io', 'Video', 'Distribution', 'Framework', 'asterix', 'Des', 'Tech', 'atlas', 'decot', 'Simple', 'Diagnosis', 'Tool', 'hvl', 'adm', 'egitim', 'tackle', 'test', 'configuration', 'rust', 'dev', 'env']",13.0,0.3076923076923077,4.0,1.0,1.7692307692307692,867.9230769230769,False,0.3076923076923077,0.3076923076923077,4.0,"{'Shell', 'HTML', 'C++', '%', 'C#', 'Lua', 'Python'}",7.0,,0,0,140.0,0.2948717948717949,0.0070921985815602,0.0020912893253318,0.0,0.5,0,archived
hebirobotics,"['QuickBuffers', 'MFL', 'hebi-matlab-examples', 'HEBI-ROS-DEPRECATED', 'hebi-python-examples']","['ANTLR', 'Shell', 'MATLAB', 'Cuda', 'RobotFramework', 'Makefile', 'Python', 'C++', 'Objective-C', 'C', 'CMake', 'Ruby', 'Batchfile', 'Dart', 'Java']","['HEBI-ROS-DEPRECATED', 'hebi-ros-daisy', 'hebi_cpp_api_ros', 'hebi_cpp_api_ros_examples', 'hebi_rosie_ros_demo', 'hebi_ros2_examples']","['Hebi', 'Cam', 'Robot', 'Diagrams', 'Matlab', 'Input', 'hebi', 'matlab', 'examples', 'HEBI', 'ROS', 'DEPRECATED', 'hebiros', 'release', 'rosdistro', 'hebi', 'cpp', 'examples', 'hebi', 'python', 'examples', 'hebi', 'hrdf', 'hebi', 'matlab', 'api', 'MFL', 'hebi', 'scope', 'feedback', 'hebi', 'ros', 'daisy', 'hebi', 'cpp', 'api', 'ros', 'hebi_cpp_api_ros', 'release', 'hebi', 'cpp', 'api', 'ros', 'examples', 'hebi', 'rosie', 'ros', 'demo', 'hebi', 'xml', 'hebi', 'description', 'Quick', 'Buffers', 'hebi', 'moveit', 'configs', 'hebi_description', 'release', 'hebi', 'gazebo', 'sass', 'cli', 'maven', 'plugin', 'environmental', 'robots', 'aeyrium', 'sensor', 'robot', 'config', 'hebi', 'ros2', 'examples', 'hebi', 'msgs']",36.0,8.916666666666666,321.0,14.0,8.694444444444445,938.4285714285714,True,0.6666666666666666,0.6666666666666666,24.0,"{'CMake', 'Dart', 'Java', 'C++', 'MATLAB', '%', 'Python'}",7.0,,0,0,81.0,1.4490740740740742,0.0121951219512195,0.0176716350496838,0.0,3.0,1,stable_growth
Helgen-Tech,"['FS19_modROS', 'fs_mod_ros_windows', 'fs_mod_ros', 'Onboard-SDK-ROS', 'navigation2']","['Shell', 'Cuda', 'Python', 'C++', 'Jupyter Notebook', 'Lua', 'CMake', 'C', 'HTML', 'C#', 'Dockerfile', 'CSS']","['fs_mod_ros_windows', 'fs_mod_ros', 'Onboard-SDK-ROS', 'ros2_controllers', 'zed-ros2-wrapper', 'zed-ros2-examples']","['FS19', 'modROS', 'fs', 'mod', 'ros', 'windows', 'fs', 'mod', 'ros', 'Onboard', 'SDK', 'ROS', 'navigation2', 'teb', 'local', 'planner', 'realsense', 'gazebo', 'plugin', 'ros2', 'controllers', 'signatures', 'mayo', 'navigation', 'costmap', 'converter', 'mayo', 'teleop', 'zed', 'isaac', 'sim', 'zed', 'ros2', 'wrapper', 'zed', 'sdk', 'zed', 'ros2', 'examples', 'spatio', 'temporal', 'voxel', 'layer']",17.0,0.0,0.0,0.0,0.0,879.2941176470588,False,0.0,0.0,0.0,"{'C++', 'HTML', 'Python', 'Lua'}",4.0,Automation in the Right Place,29,1,426.0,0.0,0.0023419203747072,0.0,5.8,0.0,2,niche_tech
HelloWorldRobotics,"['ros-melodic-installation-hwr', 'cameraNavigation', 'HelloBot1.0', 'HelloBot_Arduino_System', 'HelloBot2']","['Shell', 'Cuda', 'Makefile', 'Python', 'C++', 'HCL', 'C', 'CMake', 'Assembly', 'Dockerfile']","['ros-melodic-installation-hwr', 'zed-ros-wrapper']","['camera', 'Navigation', 'Hello', 'Bot1.0', 'HelloBot', 'Arduino', 'System', 'Hello', 'Bot2', 'dash', 'disinfection', 'HYJ', 'DiPan', 'Package', 'ros', 'melodic', 'installation', 'hwr', 'catkin', 'setting', 'hwr', 'husky', 'highlevel', 'controller', 'zed', 'ros', 'wrapper', 'autoware', 'msgs', 'autoware', 'adapi', 'msgs', 'autoware', 'common', 'autoware.core', 'autoware', 'auto', 'msgs', 'autoware.universe', 'old', 'tier4', 'ad', 'api', 'adaptor', 'tier4', 'autoware', 'msgs', 'MORAI', 'ROS2_morai_msgs', 'mu', 'SSP', 'ndt', 'omp', 'pointcloud', 'to', 'laserscan', 'eagleye', 'autoware', 'launch', 'v1', 'sample', 'sensor', 'kit', 'launch', 'awsim', 'sensor', 'kit', 'launch', 'sample', 'vehicle', 'launch', 'pacmod', 'interface', 'autowarefoundation', 'usb', 'cam', 'hardware']",53.0,0.0188679245283018,1.0,4.0,0.2264150943396226,747.4423076923077,False,0.0,0.0,0.0,"{'Shell', 'CMake', 'Dockerfile', 'C++', '%', 'C', 'Python'}",7.0,Design and Build an Autonomous Delivery Network & Infrastructure,64,1,168.0,0.0377358490566037,0.0059171597633136,0.0002232890476722,8.0,0.0,2,niche_tech
hello-robot,"['stretch_ros', 'stretch_ai', 'stretch_ros2', 'stretch_tool_share', 'stretch_body']","['JavaScript', 'Makefile', 'C++', 'Pug', 'CMake', 'HTML', 'CSS', 'Processing', 'Cython', 'Jupyter Notebook', 'Shell', 'Python', 'Roff', 'GDB', 'Assembly', 'Dockerfile', 'TypeScript', 'C', 'Batchfile', 'Haxe']","['stretch_ros', 'stretch_ros2']","['hello', 'robot.github.io', 'stretch', 'body', 'stretch', 'install', 'stretch', 'firmware', 'stretch', 'factory', 'stretch', 'ros', 'stretch', 'deep', 'perception', 'models', 'stretch', 'web', 'interface', 'stretch', 'tool', 'share', 'stretch', 'contributor', 'license', 'agreements', 'stretch', 'fisheye', 'web', 'interface', 'stretch', 'aws', 'robotics', 'video', 'streaming', 'stretch', 'ros2', 'stretch', 'pyfunmap', 'stretch', 'community', 'stretch', 'hardware', 'guides', 'stretch', 'tutorials', 'stretch', 'diagnostics', 'stretch', 'web', 'teleop', 'stretch', 'urdf', 'stretch', 'dex', 'teleop', 'stretch', 'forcesight', 'stretch', 'visual', 'servoing', 'stretch', 'ai', 'stretch', 'mujoco', 'stretch', 'show', 'tablet', 'stretch', 'ai', 'ament', 'ws', 'lerobot', 'dino', 'vit', 'features', 'stretch', 'docking']",30.0,19.33333333333333,580.0,16.0,9.2,345.53333333333336,True,0.1333333333333333,0.1333333333333333,4.0,"{'Shell', 'JavaScript', 'Jupyter Notebook', 'C++', '%', 'TypeScript', 'Python'}",7.0,,0,0,70.0,1.5333333333333332,0.0140845070422535,0.0215962441314554,0.0,0.5,1,stable_growth
heremaps,"['oksse', 'maps-api-for-javascript-examples', 'flatdata', 'here-android-sdk-examples', 'postman-collections']","['JavaScript', 'Kotlin', 'Makefile', 'C++', 'CMake', 'HTML', 'Jinja', 'Ruby', 'Rust', 'CSS', 'Java', 'Groovy', 'XSLT', 'AIDL', 'Shell', 'Python', 'Objective-C', 'Roff', 'Dockerfile', 'Go', 'Swift', 'OpenSCAD', 'C', 'C#', 'Batchfile']",[],"['heremaps.github.io', 'bike', 'navigation', 'postman', 'collections', 'maps', 'api', 'for', 'javascript', 'examples', 'jsfiddle', 'github', 'map', 'linkbuilder', 'app', 'dita', 'ot', 'plugins', 'com.here.validate.svrl', 'com.here.validate.svrl.overrides', 'com.here.validate.svrl.text', 'rules', 'here', 'aaa', 'java', 'sdk', 'data', 'lens', 'javascript', 'examples', 'fluentd', 'plugin', 'buildrotator', 'plugin', 'clcache', 'here', 'android', 'sdk', 'examples', 'here', 'ios', 'sdk', 'examples', 'mobility', 'on', 'demand', 'use', 'cases', 'ios', 'mobility', 'on', 'demand', 'use', 'cases', 'nodejs', 'saturate', 'nodes', 'plugin', 'gradle', 'jenkins', 'jobdsl', 'plugin', 'oksse', 'deployment', 'api', 'here', 'aws', 'sar', 'here', 'tracking', 'c', 'flatdata', 'pipeline', 'build', 'step', 'plugin', 'build', 'failure', 'analyzer', 'plugin', 'xunit', 'plugin', 'gerrit', 'trigger', 'plugin']",81.0,67.8641975308642,5497.0,21.0,5.283950617283951,1407.617283950617,True,3.703703703703704,3.703703703703704,300.0,"{'JavaScript', 'CSS', 'Scala', 'Objective-C', 'Dart', 'Swift', 'Jupyter Notebook', 'HTML', 'Java', '%', 'C++', 'Ruby', 'TypeScript', 'C', 'Rust', 'Groovy', 'XSLT', 'Python'}",18.0,"HERE Technologies, the leading location cloud.",46,1,80.0,0.8806584362139919,0.0123456790123456,0.0108723263730122,2.421052631578948,15.789473684210526,3,high_potential
HesaiTechnology,"['HesaiLidar_General_ROS', 'HesaiLidar_General_SDK', 'HesaiLidar_ROS_2.0', 'Pandar40_ROS', 'HesaiLidar_Swift_ROS']","['Shell', 'Cuda', 'Python', 'Makefile', 'C++', 'C', 'CMake']","['Pandar40_Legacy_ROS', 'Pandar40_ROS', 'Pandora_Projected_ROS', 'Pandora_Unprojected_ROS', 'HesaiLidar_General_ROS', 'PandarGT_ROS', 'HesaiLidar_Swift_ROS', 'HesaiLidar_ROS_2.0']","['Pandar40', 'Legacy', 'ROS', 'Pandar40', 'SDK', 'Pandora', 'Camera', 'SDK', 'Pandar40', 'ROS', 'Pandar40P', 'Apollo', 'Pandora', 'SDK', 'Pandora', 'Projected', 'ROS', 'Pandora', 'Unprojected', 'ROS', 'HesaiLidar', 'General', 'ROS', 'PandarGT', 'ROS', 'HesaiLidar', 'General', 'SDK', 'HesaiLidar', 'Swift', 'ROS', 'Cyber', 'Security', 'HesaiLidar', 'Swift', 'SDK', 'HesaiLidar', 'DriveWorks', 'Plugin', 'API', 'Demo', 'HesaiLidar', 'SDK', '2.0', 'HesaiLidar', 'ROS', '2.0']",18.0,26.33333333333333,474.0,2.0,1.6666666666666667,1193.8333333333333,False,0.5,0.5,9.0,"{'C++', 'Python', 'C'}",3.0,"Hesai was founded in 2013 in Silicon Valley. In 2014, Hesai relocated to Shanghai.  We focus on developing smart sensing solutions for autonomous cars.",151,1,216.0,0.2777777777777778,0.0046082949308755,0.0012800819252432,37.75,2.25,2,niche_tech
Hokuyo-aut,"['urg_node2', 'urg3d_node2', 'ylm_ros', 'ylm_sample_cpp', 'ylm_ros2']","['Shell', 'Python', 'C++', 'C', 'CMake']","['ylm_ros', 'ylm_ros2']","['urg', 'node2', 'urg3d', 'node2', 'ylm', 'sample', 'cpp', 'ylm', 'ros', 'ylm', 'ros2']",5.0,15.8,79.0,2.0,1.0,410.6,False,0.0,0.0,0.0,{'C++'},1.0,,0,0,179.0,0.1666666666666666,0.0055555555555555,0.0009259259259259,0.0,0.0,0,archived
HRI-EU,"['Rcs', 'ESLib', 'GDL4DesignApps', 'multi_modal_gait_database', 'ToolBOSCore']","['JavaScript', 'PowerShell', 'Makefile', 'C++', 'CMake', 'HTML', 'Ruby', 'CSS', 'Java', 'Jupyter Notebook', 'FreeMarker', 'Mako', 'Shell', 'MATLAB', 'Mustache', 'Python', 'Ragel', 'Assembly', 'Dockerfile', 'Go', 'Smarty', 'C', 'C#']",[],"['Rcs', 'HRI', 'NanoMsg', 'HRI', 'nanomsg', 'python', 'ES', 'Lib', 'Tool', 'BOS', 'Core', 'ipyvolume', 'telegraf', 'Gras', 'guess', 'CNN', 'starlark', 'go', 'grok', 'Tool', 'BOS', 'Lib', 'Ini', 'Config', 'File', 'JSEN', 'Tropic', 'GD', 'L4', 'Design', 'Apps', 'Similarity', 'TO', 'ESM', 'multi', 'modal', 'gait', 'database', 'e', 'adarp', 'material', 'amphora', 'base', 'images', 'carbynestack', 'castor', 'cli', 'ephemeral', 'MP', 'SPDZ', 'Dexterous', 'Cooperation', 'carbynestack.github.io', 'virtualhome', 'l2rpn', 'tae', 'agent']",54.0,6.12962962962963,331.0,18.0,8.5,805.4074074074074,True,0.4629629629629629,0.4629629629629629,25.0,"{'JavaScript', 'Shell', 'CMake', 'CSS', 'Go', 'HTML', 'PDDL', 'Java', 'C++', 'MATLAB', '%', 'TypeScript', 'C', 'Rust', 'Mustache', 'Python'}",16.0,,0,0,80.0,1.4166666666666667,0.0123456790123456,0.0174897119341563,0.0,1.4705882352941178,1,stable_growth
honeybee-robotics,"['plexil_actionlib', 'pycfs', 'roscfs']","['Python', 'CMake', 'EmberScript', 'C++']",[],"['pycfs', 'roscfs', 'plexil', 'actionlib']",3.0,0.3333333333333333,1.0,0.0,0.0,1326.3333333333333,False,0.0,0.0,0.0,"{'C++', 'Python'}",2.0,,0,0,1130.0,0.0,0.0008841732979664,0.0,0.0,0.0,0,archived
T2HOPETECHNIK,"['nlink_parser_ros2', 'LeGO-LOAM', 'cssd_workcell_manager', 'roboteq', '3D_Slam_tools']","['Shell', 'MATLAB', 'Python', 'Makefile', 'C++', 'QMake', 'C', 'CMake', 'HTML', 'Assembly', 'Dockerfile']","['HesaiLidar_General_ROS', 'nlink_parser_ros2']","['cssd', 'workcell', 'manager', 'roboteq', '3D', 'Slam', 'tools', 'rtabmap', 'tools', 'fiducials', 'rmf', 'core', 'poly', 'split', 'HesaiLidar', 'General', 'ROS', 'magni', 'robot', 'realsense', 'yolo', 'leg', 'tracker', 'nlink', 'parser', 'ros2', 'turtlebot3', 'ramp', 'sim', 'LeGO', 'LOAM', 'hdl', 'graph', 'slam', 'velodyne', 'slam', 'BMS', 'Test', 'Firmware', 'SC', 'LIO', 'SAM', 'HP', 'Main', 'trl', 'website', 'LIO', 'SAM']",21.0,0.2857142857142857,6.0,0.0,0.0,1538.142857142857,False,0.0,0.0,0.0,"{'CMake', 'HTML', 'C++', '%', 'C', 'Python'}",6.0,,0,0,662.0,0.0,0.0015082956259426,0.0,0.0,0.0,0,archived
Humatics,"['hub', 'Fast-RTPS', 'Fast-CDR', 'android-ifaddrs', 'asio']","['Raku', 'JavaScript', 'Yacc', 'PowerShell', 'Makefile', 'Thrift', 'HLSL', 'Lex', 'C++', 'R', 'Lua', 'CMake', 'HTML', 'Fortran', 'Jinja', 'Ruby', 'Awk', 'XS', 'RPC', 'CSS', 'NASL', 'SCSS', 'Java', 'Uno', 'Objective-C++', 'Vue', 'Standard ML', 'TeX', 'Perl', 'CartoCSS', 'XSLT', 'SmPL', 'GLSL', 'LSL', 'FreeMarker', 'sed', 'LiveScript', 'ANTLR', 'Shell', 'MATLAB', 'M4', 'Python', 'Objective-C', 'Roff', 'Opa', 'GDB', 'Assembly', 'PHP', 'Dockerfile', 'PLSQL', 'NSIS', 'Go', 'Gherkin', 'BitBake', 'Tcl', 'TypeScript', 'C', 'Clojure', 'UnrealScript', 'Vim Script', 'Batchfile', 'XC']",['ethz_piksi_ros'],"['hub', 'Fast', 'RTPS', 'Fast', 'CDR', 'android', 'ifaddrs', 'asio', 'IDL', 'Parser', 'tinyxml2', 'orangepi', 'external', 'OrangePiH6', 'uboot', 'OrangePiH6', 'Linux4', '9', 'orangepi', 'scripts', 'OrangePi', 'Build', 'orangepi', 'toolchain', 'mender', 'convert', 'mender', 'convert', 'integration', 'scripts', 'asciimatics', 'Cinder', 'Cinder', 'ImGui', 'donkeycar', 'hoppscotch', 'ethz', 'piksi', 'ros', 'Free', 'RTOS', 'ci', 'meta', 'tq', 'meta', 'dumpling', 'meta', 'tq', 'EIP', 'Scanner', 'Fusion', 'u8g2', 'xsens', 'standalone', 'focus', 'demo', 'sim']",30.0,0.0,0.0,1.0,0.4666666666666667,1779.2666666666669,False,0.0,0.0,0.0,"{'Vue', 'Shell', 'NASL', 'Go', 'Java', 'C++', 'C', 'Python'}",8.0,,0,0,180.0,0.0777777777777777,0.005524861878453,0.0004297114794352,0.0,0.0,0,archived
husarion,"['rosbot_ros', 'tutorial_pkg', 'self-balancing-telepresence-robot', 'hFramework', 'rosbot-firmware-new']","['JavaScript', 'AutoHotkey', 'ActionScript', 'Just', 'R', 'Scheme', 'Lua', 'Eiffel', 'Ruby', 'Rust', 'Scala', 'Visual Basic', 'Vala', 'Nix', 'Shell', 'MATLAB', 'OCaml', 'PHP', 'Dockerfile', 'Cirru', 'Forth', 'Tcl', 'OpenSCAD', 'Haskell', 'C#', 'Lex', 'Batchfile', 'Yacc', 'HTML', 'CSS', 'Groovy', 'LSL', 'Python', 'ABAP', 'Lean', 'Objective-C', 'Go', 'Swift', 'ColdFusion', 'Elixir', 'TypeScript', 'Liquid', 'VHDL', 'Makefile', 'C++', 'CMake', 'Java', 'CoffeeScript', 'TeX', 'GLSL', 'FreeMarker', 'Common Lisp', 'Julia', 'Assembly', 'Erlang', 'Gherkin', 'Elm', 'XQuery', 'Clojure', 'Emacs Lisp', 'Haxe', 'JSONiq', 'PowerShell', 'Mask', 'D', 'Pascal', 'Perl', 'Verilog', 'LiveScript', 'Ada', 'Arduino', 'Protocol Buffer', 'Dart', 'Io', 'C', 'Vim Script', 'COBOL']","['rosbot_ros', 'husarion_ros']","['h', 'Sensors', 'flasher', 'robocore', 'models', 'mpy', 'gen', 'TC', 'Stream', 'Java', 'WebSocket', 'django', 'registration', 'ace', 'builds', 'modules', 'h', 'Robot', 'ninja', 'husarion', 'vscode', 'esp', 'idf', 'Marlin', 'for', 'CORE2', 'static', 'docs', 'deprecated', 'husarion', 'motd', 'h', 'Framework', 'CAD', 'Models', 'Makeblock', 'Libraries', 'jnipp', 'self', 'balancing', 'telepresence', 'robot', 'hyper', 'sh', 'rosbot', 'ros', 'rosbot', 'webui', 'ROSbot', 'examples', 'tutorial', 'pkg', 'core2', 'mbed', 'template', 'rosbot', 'robomaker', 'husarion', 'ros', 'rosbot', 'firmware', 'new']",30.0,9.433333333333334,283.0,2.0,0.4666666666666667,2320.5333333333333,False,0.1666666666666666,0.1666666666666666,5.0,"{'OpenSCAD', 'JavaScript', 'CSS', 'HTML', 'C++', '%', 'TypeScript', 'C', 'Python'}",9.0,Autonomous Mobile Robots Made Simple,36,1,94.0,0.0777777777777777,0.0105263157894736,0.0008187134502923,3.6,0.5,2,niche_tech
husarnet,"['husarnet', 'esp32-internet-ota', 'husarnet-esp32-platformio', 'arduino-esp32', 'rpi-remotely-img']","['JavaScript', 'PowerShell', 'Makefile', 'Just', 'C++', 'Scheme', 'CMake', 'HTML', 'Ruby', 'Awk', 'CSS', 'HCL', 'TeX', 'Perl', 'sed', 'Shell', 'M4', 'Python', 'PHP', 'Dockerfile', 'NSIS', 'Go', 'TypeScript', 'C', 'Batchfile', 'Inno Setup']","['ros-docker', 'ros-docker-examples', 'ros2-jazzy-env-demo']","['arduino', 'esp32', 'arduino', 'Web', 'Sockets', 'esp', 'lwip', 'gnupg', 'husarnet', 'esp32', 'platformio', 'Async', 'TCP', 'blog', 'examples', 'husarnet', 'rpi', 'remotely', 'img', 'husarnet', 'action', 'proxy', 'gui', 'winget', 'pkgs', 'esp32', 'internet', 'ota', 'ga', 'rsync', 'demo', 'cache', 'husarnet', 'ros2router', 'ros', 'docker', 'homebrew', 'tap', 'husarnet', 'dds', 'homebrew', 'tap', 'nightly', 'pikvm', 'ros', 'docker', 'examples', 'esp', 'husarnet', '.github', 'esp32', 'husarnet', 'cam', 'platformio', 'husarnet', 'webserver', 'libsodium', 'doc', 'ros2', 'jazzy', 'env', 'demo', 'husarnet', 'esp32', 'arduino', 'husarnet', 'arduino', 'builder']",30.0,15.433333333333334,463.0,6.0,1.1,737.2666666666667,False,1.1666666666666667,1.1666666666666667,35.0,"{'JavaScript', 'Shell', 'Just', 'Go', 'HCL', 'C++', '%', 'Ruby', 'TypeScript', 'PowerShell', 'C'}",11.0,Connect Your Devices. Directly.,31,1,101.0,0.1833333333333333,0.0098039215686274,0.001797385620915,2.583333333333333,2.9166666666666665,2,niche_tech
hyperspec-ai,"['orion-ros2-reference', 'pseudo_lidar', 'DARENet', 'ouster_example', 'three.js']","['JavaScript', 'PowerShell', 'Makefile', 'Meson', 'C++', 'CMake', 'HTML', 'CSS', 'SCSS', 'Groovy', 'Jupyter Notebook', 'Shell', 'Mustache', 'Python', 'Objective-C', 'Dockerfile', 'Smarty', 'Open Policy Agent', 'TypeScript', 'C']","['orion-ros2-reference', 'xsens_ros_mti_driver']","['pseudo', 'lidar', 'DARE', 'Net', 'ouster', 'example', 'three.js', 'orion', 'ros2', 'reference', 'MultiCol', 'SLAM', 'google', 'panorama', 'depthmap', 'Ricoh', 'Python', 'USBAPI', 'computer', 'vision', 'challenge', '01', 'xsens', 'ros', 'mti', 'driver', 'label', 'Ops', 'segment', 'anything', 'cmask2polygons', 'LaneNet', 'Keras', 'Livox', 'Mapping', 'hyperspec.github.io']",16.0,0.25,4.0,1.0,0.4375,1632.9375,False,0.0,0.0,0.0,"{'JavaScript', 'Jupyter Notebook', 'HTML', 'C++', '%', 'TypeScript', 'Python'}",7.0,,0,0,130.0,0.0729166666666666,0.0076335877862595,0.0005566157760814,0.0,0.0,0,archived
